"record_type","item_id","name","quality","base_value","shape","drop_id","ref_id","weight","ref_type"
"DROP","0","0","0","0","0","202072","100168","250","11"
"DROP","0","0","0","0","0","202073","100104","1800","11"
"DROP","0","0","0","0","0","202073","100105","700","11"
"DROP","0","0","0","0","0","202073","100106","300","11"
"DROP","0","0","0","0","0","202073","100107","70","11"
"DROP","0","0","0","0","0","202073","100110","1800","11"
"DROP","0","0","0","0","0","202073","100111","700","11"
"DROP","0","0","0","0","0","202073","100112","500","11"
"DROP","0","0","0","0","0","202073","100113","300","11"
"DROP","0","0","0","0","0","202073","100115","70","11"
"DROP","0","0","0","0","0","202073","100116","1800","11"
"DROP","0","0","0","0","0","202073","100117","700","11"
"DROP","0","0","0","0","0","202073","100118","300","11"
"DROP","0","0","0","0","0","202073","100119","70","11"
"DROP","0","0","0","0","0","202073","100122","960","11"
"DROP","0","0","0","0","0","202073","100123","700","11"
"DROP","0","0","0","0","0","202073","100124","300","11"
"DROP","0","0","0","0","0","202073","100125","70","11"
"DROP","0","0","0","0","0","202073","100128","1800","11"
"DROP","0","0","0","0","0","202073","100129","950","11"
"DROP","0","0","0","0","0","202073","100130","300","11"
"DROP","0","0","0","0","0","202073","100131","90","11"
"DROP","0","0","0","0","0","202073","100132","50","11"
"DROP","0","0","0","0","0","202073","100135","1800","11"
"DROP","0","0","0","0","0","202073","100136","950","11"
"DROP","0","0","0","0","0","202073","100137","300","11"
"DROP","0","0","0","0","0","202073","100138","90","11"
"DROP","0","0","0","0","0","202073","100165","900","11"
"DROP","0","0","0","0","0","202073","100166","500","11"
"DROP","0","0","0","0","0","202073","100167","300","11"
"DROP","0","0","0","0","0","202073","100168","300","11"
"DROP","0","0","0","0","0","202073","100169","70","11"
"DROP","0","0","0","0","0","202073","100170","70","11"
"DROP","0","0","0","0","0","202073","100171","70","11"
"DROP","0","0","0","0","0","202073","100172","70","11"
"DROP","0","0","0","0","0","202073","100173","70","11"
"DROP","0","0","0","0","0","202074","100103","30","11"
"DROP","0","0","0","0","0","202074","100104","1700","11"
"DROP","0","0","0","0","0","202074","100105","800","11"
"DROP","0","0","0","0","0","202074","100106","350","11"
"DROP","0","0","0","0","0","202074","100107","80","11"
"DROP","0","0","0","0","0","202074","100108","30","11"
"DROP","0","0","0","0","0","202074","100110","1700","11"
"DROP","0","0","0","0","0","202074","100111","800","11"
"DROP","0","0","0","0","0","202074","100112","600","11"
"DROP","0","0","0","0","0","202074","100113","350","11"
"DROP","0","0","0","0","0","202074","100114","30","11"
"DROP","0","0","0","0","0","202074","100115","80","11"
"DROP","0","0","0","0","0","202074","100116","1700","11"
"DROP","0","0","0","0","0","202074","100117","800","11"
"DROP","0","0","0","0","0","202074","100118","350","11"
"DROP","0","0","0","0","0","202074","100119","80","11"
"DROP","0","0","0","0","0","202074","100120","30","11"
"DROP","0","0","0","0","0","202074","100122","940","11"
"DROP","0","0","0","0","0","202074","100123","800","11"
"DROP","0","0","0","0","0","202074","100124","350","11"
"DROP","0","0","0","0","0","202074","100125","80","11"
"DROP","0","0","0","0","0","202074","100128","1700","11"
"DROP","0","0","0","0","0","202074","100129","1100","11"
"DROP","0","0","0","0","0","202074","100130","350","11"
"DROP","0","0","0","0","0","202074","100131","105","11"
"DROP","0","0","0","0","0","202074","100132","60","11"
"DROP","0","0","0","0","0","202074","100135","1700","11"
"DROP","0","0","0","0","0","202074","100136","1100","11"
"DROP","0","0","0","0","0","202074","100137","350","11"
"DROP","0","0","0","0","0","202074","100138","105","11"
"DROP","0","0","0","0","0","202074","100139","30","11"
"DROP","0","0","0","0","0","202074","100161","100","11"
"DROP","0","0","0","0","0","202074","100162","100","11"
"DROP","0","0","0","0","0","202074","100163","80","11"
"DROP","0","0","0","0","0","202074","100164","60","11"
"DROP","0","0","0","0","0","202074","100165","1100","11"
"DROP","0","0","0","0","0","202074","100166","600","11"
"DROP","0","0","0","0","0","202074","100167","350","11"
"DROP","0","0","0","0","0","202074","100168","350","11"
"DROP","0","0","0","0","0","202074","100169","80","11"
"DROP","0","0","0","0","0","202074","100170","80","11"
"DROP","0","0","0","0","0","202074","100171","80","11"
"DROP","0","0","0","0","0","202074","100172","80","11"
"DROP","0","0","0","0","0","202074","100173","80","11"
"DROP","0","0","0","0","0","202075","100103","50","11"
"DROP","0","0","0","0","0","202075","100104","1600","11"
"DROP","0","0","0","0","0","202075","100105","700","11"
"DROP","0","0","0","0","0","202075","100106","300","11"
"DROP","0","0","0","0","0","202075","100107","100","11"
"DROP","0","0","0","0","0","202075","100108","50","11"
"DROP","0","0","0","0","0","202075","100110","1600","11"
"DROP","0","0","0","0","0","202075","100111","700","11"
"DROP","0","0","0","0","0","202075","100112","500","11"
"DROP","0","0","0","0","0","202075","100113","300","11"
"DROP","0","0","0","0","0","202075","100114","50","11"
"DROP","0","0","0","0","0","202075","100115","100","11"
"DROP","0","0","0","0","0","202075","100116","1800","11"
"DROP","0","0","0","0","0","202075","100117","700","11"
"DROP","0","0","0","0","0","202075","100118","300","11"
"DROP","0","0","0","0","0","202075","100119","70","11"
"DROP","0","0","0","0","0","202075","100120","50","11"
"DROP","0","0","0","0","0","202075","100121","10","11"
"DROP","0","0","0","0","0","202075","100122","900","11"
"DROP","0","0","0","0","0","202075","100123","700","11"
"DROP","0","0","0","0","0","202075","100124","300","11"
"DROP","0","0","0","0","0","202075","100125","100","11"
"DROP","0","0","0","0","0","202075","100126","20","11"
"DROP","0","0","0","0","0","202075","100127","5","11"
"DROP","0","0","0","0","0","202075","100128","1800","11"
"DROP","0","0","0","0","0","202075","100129","950","11"
"DROP","0","0","0","0","0","202075","100130","300","11"
"DROP","0","0","0","0","0","202075","100131","90","11"
"DROP","0","0","0","0","0","202075","100132","80","11"
"DROP","0","0","0","0","0","202075","100133","30","11"
"DROP","0","0","0","0","0","202075","100134","20","11"
"DROP","0","0","0","0","0","202075","100135","1800","11"
"DROP","0","0","0","0","0","202075","100136","950","11"
"DROP","0","0","0","0","0","202075","100137","300","11"
"DROP","0","0","0","0","0","202075","100138","90","11"
"DROP","0","0","0","0","0","202075","100139","50","11"
"DROP","0","0","0","0","0","202075","100140","30","11"
"DROP","0","0","0","0","0","202075","100161","120","11"
"DROP","0","0","0","0","0","202075","100162","120","11"
"DROP","0","0","0","0","0","202075","100163","100","11"
"DROP","0","0","0","0","0","202075","100164","90","11"
"DROP","0","0","0","0","0","202075","100165","900","11"
"DROP","0","0","0","0","0","202075","100166","500","11"
"DROP","0","0","0","0","0","202075","100167","300","11"
"DROP","0","0","0","0","0","202075","100168","300","11"
"DROP","0","0","0","0","0","202075","100169","100","11"
"DROP","0","0","0","0","0","202075","100170","100","11"
"DROP","0","0","0","0","0","202075","100171","100","11"
"DROP","0","0","0","0","0","202075","100172","100","11"
"DROP","0","0","0","0","0","202075","100173","100","11"
"DROP","0","0","0","0","0","202081","100101","500","11"
"DROP","0","0","0","0","0","202081","100102","200","11"
"DROP","0","0","0","0","0","202081","100104","2000","11"
"DROP","0","0","0","0","0","202081","100105","500","11"
"DROP","0","0","0","0","0","202081","100106","200","11"
"DROP","0","0","0","0","0","202081","100110","2000","11"
"DROP","0","0","0","0","0","202081","100111","500","11"
"DROP","0","0","0","0","0","202081","100112","333","11"
"DROP","0","0","0","0","0","202081","100113","200","11"
"DROP","0","0","0","0","0","202081","100116","2000","11"
"DROP","0","0","0","0","0","202081","100117","500","11"
"DROP","0","0","0","0","0","202081","100118","200","11"
"DROP","0","0","0","0","0","202081","100119","50","11"
"DROP","0","0","0","0","0","202081","100122","1000","11"
"DROP","0","0","0","0","0","202081","100123","500","11"
"DROP","0","0","0","0","0","202081","100124","200","11"
"DROP","0","0","0","0","0","202081","100125","50","11"
"DROP","0","0","0","0","0","202081","100128","2000","11"
"DROP","0","0","0","0","0","202081","100129","667","11"
"DROP","0","0","0","0","0","202081","100130","200","11"
"DROP","0","0","0","0","0","202081","100131","67","11"
"DROP","0","0","0","0","0","202081","100132","33","11"
"DROP","0","0","0","0","0","202081","100135","2000","11"
"DROP","0","0","0","0","0","202081","100136","667","11"
"DROP","0","0","0","0","0","202081","100137","200","11"
"DROP","0","0","0","0","0","202081","100138","67","11"
"DROP","0","0","0","0","0","202081","100151","200","11"
"DROP","0","0","0","0","0","202081","100152","200","11"
"DROP","0","0","0","0","0","202081","100153","200","11"
"DROP","0","0","0","0","0","202081","100154","200","11"
"DROP","0","0","0","0","0","202081","100155","200","11"
"DROP","0","0","0","0","0","202081","100156","200","11"
"DROP","0","0","0","0","0","202081","100157","200","11"
"DROP","0","0","0","0","0","202081","100158","200","11"
"DROP","0","0","0","0","0","202081","100159","200","11"
"DROP","0","0","0","0","0","202081","100160","200","11"
"DROP","0","0","0","0","0","202081","100165","667","11"
"DROP","0","0","0","0","0","202081","100166","333","11"
"DROP","0","0","0","0","0","202081","100167","200","11"
"DROP","0","0","0","0","0","202081","100168","200","11"
"DROP","0","0","0","0","0","202082","100101","600","11"
"DROP","0","0","0","0","0","202082","100102","250","11"
"DROP","0","0","0","0","0","202082","100104","1900","11"
"DROP","0","0","0","0","0","202082","100105","600","11"
"DROP","0","0","0","0","0","202082","100106","250","11"
"DROP","0","0","0","0","0","202082","100110","1900","11"
"DROP","0","0","0","0","0","202082","100111","600","11"
"DROP","0","0","0","0","0","202082","100112","400","11"
"DROP","0","0","0","0","0","202082","100113","250","11"
"DROP","0","0","0","0","0","202082","100116","1900","11"
"DROP","0","0","0","0","0","202082","100117","600","11"
"DROP","0","0","0","0","0","202082","100118","250","11"
"DROP","0","0","0","0","0","202082","100119","60","11"
"DROP","0","0","0","0","0","202082","100122","980","11"
"DROP","0","0","0","0","0","202082","100123","600","11"
"DROP","0","0","0","0","0","202082","100124","250","11"
"DROP","0","0","0","0","0","202082","100125","60","11"
"DROP","0","0","0","0","0","202082","100128","1900","11"
"DROP","0","0","0","0","0","202082","100129","800","11"
"DROP","0","0","0","0","0","202082","100130","250","11"
"DROP","0","0","0","0","0","202082","100131","75","11"
"DROP","0","0","0","0","0","202082","100132","40","11"
"DROP","0","0","0","0","0","202082","100135","1900","11"
"DROP","0","0","0","0","0","202082","100136","800","11"
"DROP","0","0","0","0","0","202082","100137","250","11"
"DROP","0","0","0","0","0","202082","100138","75","11"
"DROP","0","0","0","0","0","202082","100151","250","11"
"DROP","0","0","0","0","0","202082","100152","250","11"
"DROP","0","0","0","0","0","202082","100153","250","11"
"DROP","0","0","0","0","0","202082","100154","250","11"
"DROP","0","0","0","0","0","202082","100155","250","11"
"DROP","0","0","0","0","0","202082","100156","250","11"
"DROP","0","0","0","0","0","202082","100157","250","11"
"DROP","0","0","0","0","0","202082","100158","250","11"
"DROP","0","0","0","0","0","202082","100159","250","11"
"DROP","0","0","0","0","0","202082","100160","250","11"
"DROP","0","0","0","0","0","202082","100165","750","11"
"DROP","0","0","0","0","0","202082","100166","400","11"
"DROP","0","0","0","0","0","202082","100167","250","11"
"DROP","0","0","0","0","0","202082","100168","250","11"
"DROP","0","0","0","0","0","202083","100101","700","11"
"DROP","0","0","0","0","0","202083","100102","300","11"
"DROP","0","0","0","0","0","202083","100104","1800","11"
"DROP","0","0","0","0","0","202083","100105","700","11"
"DROP","0","0","0","0","0","202083","100106","300","11"
"DROP","0","0","0","0","0","202083","100107","70","11"
"DROP","0","0","0","0","0","202083","100110","1800","11"
"DROP","0","0","0","0","0","202083","100111","700","11"
"DROP","0","0","0","0","0","202083","100112","500","11"
"DROP","0","0","0","0","0","202083","100113","300","11"
"DROP","0","0","0","0","0","202083","100115","70","11"
"DROP","0","0","0","0","0","202083","100116","1800","11"
"DROP","0","0","0","0","0","202083","100117","700","11"
"DROP","0","0","0","0","0","202083","100118","300","11"
"DROP","0","0","0","0","0","202083","100119","70","11"
"DROP","0","0","0","0","0","202083","100122","960","11"
"DROP","0","0","0","0","0","202083","100123","700","11"
"DROP","0","0","0","0","0","202083","100124","300","11"
"DROP","0","0","0","0","0","202083","100125","70","11"
"DROP","0","0","0","0","0","202083","100128","1800","11"
"DROP","0","0","0","0","0","202083","100129","950","11"
"DROP","0","0","0","0","0","202083","100130","300","11"
"DROP","0","0","0","0","0","202083","100131","90","11"
"DROP","0","0","0","0","0","202083","100132","50","11"
"DROP","0","0","0","0","0","202083","100135","1800","11"
"DROP","0","0","0","0","0","202083","100136","950","11"
"DROP","0","0","0","0","0","202083","100137","300","11"
"DROP","0","0","0","0","0","202083","100138","90","11"
"DROP","0","0","0","0","0","202083","100151","300","11"
"DROP","0","0","0","0","0","202083","100152","300","11"
"DROP","0","0","0","0","0","202083","100153","300","11"
"DROP","0","0","0","0","0","202083","100154","300","11"
"DROP","0","0","0","0","0","202083","100155","300","11"
"DROP","0","0","0","0","0","202083","100156","300","11"
"DROP","0","0","0","0","0","202083","100157","300","11"
"DROP","0","0","0","0","0","202083","100158","300","11"
"DROP","0","0","0","0","0","202083","100159","300","11"
"DROP","0","0","0","0","0","202083","100160","300","11"
"DROP","0","0","0","0","0","202083","100165","900","11"
"DROP","0","0","0","0","0","202083","100166","500","11"
"DROP","0","0","0","0","0","202083","100167","300","11"
"DROP","0","0","0","0","0","202083","100168","300","11"
"DROP","0","0","0","0","0","202083","100169","70","11"
"DROP","0","0","0","0","0","202083","100170","70","11"
"DROP","0","0","0","0","0","202083","100171","70","11"
"DROP","0","0","0","0","0","202083","100172","70","11"
"DROP","0","0","0","0","0","202083","100173","70","11"
"DROP","0","0","0","0","0","202084","100100","30","11"
"DROP","0","0","0","0","0","202084","100101","800","11"
"DROP","0","0","0","0","0","202084","100102","350","11"
"DROP","0","0","0","0","0","202084","100103","30","11"
"DROP","0","0","0","0","0","202084","100104","1700","11"
"DROP","0","0","0","0","0","202084","100105","800","11"
"DROP","0","0","0","0","0","202084","100106","350","11"
"DROP","0","0","0","0","0","202084","100107","80","11"
"DROP","0","0","0","0","0","202084","100108","30","11"
"DROP","0","0","0","0","0","202084","100110","1700","11"
"DROP","0","0","0","0","0","202084","100111","800","11"
"DROP","0","0","0","0","0","202084","100112","600","11"
"DROP","0","0","0","0","0","202084","100113","350","11"
"DROP","0","0","0","0","0","202084","100114","30","11"
"DROP","0","0","0","0","0","202084","100115","80","11"
"DROP","0","0","0","0","0","202084","100116","1700","11"
"DROP","0","0","0","0","0","202084","100117","800","11"
"DROP","0","0","0","0","0","202084","100118","350","11"
"DROP","0","0","0","0","0","202084","100119","80","11"
"DROP","0","0","0","0","0","202084","100120","30","11"
"DROP","0","0","0","0","0","202084","100122","940","11"
"DROP","0","0","0","0","0","202084","100123","800","11"
"DROP","0","0","0","0","0","202084","100124","350","11"
"DROP","0","0","0","0","0","202084","100125","80","11"
"DROP","0","0","0","0","0","202084","100128","1700","11"
"DROP","0","0","0","0","0","202084","100129","1100","11"
"DROP","0","0","0","0","0","202084","100130","350","11"
"DROP","0","0","0","0","0","202084","100131","105","11"
"DROP","0","0","0","0","0","202084","100132","60","11"
"DROP","0","0","0","0","0","202084","100135","1700","11"
"DROP","0","0","0","0","0","202084","100136","1100","11"
"DROP","0","0","0","0","0","202084","100137","350","11"
"DROP","0","0","0","0","0","202084","100138","105","11"
"DROP","0","0","0","0","0","202084","100139","30","11"
"DROP","0","0","0","0","0","202084","100151","350","11"
"DROP","0","0","0","0","0","202084","100152","350","11"
"DROP","0","0","0","0","0","202084","100153","350","11"
"DROP","0","0","0","0","0","202084","100154","350","11"
"DROP","0","0","0","0","0","202084","100155","350","11"
"DROP","0","0","0","0","0","202084","100156","350","11"
"DROP","0","0","0","0","0","202084","100157","350","11"
"DROP","0","0","0","0","0","202084","100158","350","11"
"DROP","0","0","0","0","0","202084","100159","350","11"
"DROP","0","0","0","0","0","202084","100160","350","11"
"DROP","0","0","0","0","0","202084","100161","100","11"
"DROP","0","0","0","0","0","202084","100162","100","11"
"DROP","0","0","0","0","0","202084","100163","80","11"
"DROP","0","0","0","0","0","202084","100164","60","11"
"DROP","0","0","0","0","0","202084","100165","1100","11"
"DROP","0","0","0","0","0","202084","100166","600","11"
"DROP","0","0","0","0","0","202084","100167","350","11"
"DROP","0","0","0","0","0","202084","100168","350","11"
"DROP","0","0","0","0","0","202084","100169","80","11"
"DROP","0","0","0","0","0","202084","100170","80","11"
"DROP","0","0","0","0","0","202084","100171","80","11"
"DROP","0","0","0","0","0","202084","100172","80","11"
"DROP","0","0","0","0","0","202084","100173","80","11"
"DROP","0","0","0","0","0","202085","100100","50","11"
"DROP","0","0","0","0","0","202085","100101","700","11"
"DROP","0","0","0","0","0","202085","100102","300","11"
"DROP","0","0","0","0","0","202085","100103","50","11"
"DROP","0","0","0","0","0","202085","100104","1600","11"
"DROP","0","0","0","0","0","202085","100105","700","11"
"DROP","0","0","0","0","0","202085","100106","300","11"
"DROP","0","0","0","0","0","202085","100107","100","11"
"DROP","0","0","0","0","0","202085","100110","1600","11"
"DROP","0","0","0","0","0","202085","100111","700","11"
"DROP","0","0","0","0","0","202085","100112","500","11"
"DROP","0","0","0","0","0","202085","100113","300","11"
"DROP","0","0","0","0","0","202085","100114","50","11"
"DROP","0","0","0","0","0","202085","100115","100","11"
"DROP","0","0","0","0","0","202085","100116","1800","11"
"DROP","0","0","0","0","0","202085","100117","700","11"
"DROP","0","0","0","0","0","202085","100118","300","11"
"DROP","0","0","0","0","0","202085","100119","70","11"
"DROP","0","0","0","0","0","202085","100120","50","11"
"DROP","0","0","0","0","0","202085","100121","10","11"
"DROP","0","0","0","0","0","202085","100122","900","11"
"DROP","0","0","0","0","0","202085","100123","700","11"
"DROP","0","0","0","0","0","202085","100124","300","11"
"DROP","0","0","0","0","0","202085","100125","100","11"
"DROP","0","0","0","0","0","202085","100126","20","11"
"DROP","0","0","0","0","0","202085","100127","5","11"
"DROP","0","0","0","0","0","202085","100128","1800","11"
"DROP","0","0","0","0","0","202085","100129","950","11"
"DROP","0","0","0","0","0","202085","100130","300","11"
"DROP","0","0","0","0","0","202085","100131","90","11"
"DROP","0","0","0","0","0","202085","100132","80","11"
"DROP","0","0","0","0","0","202085","100133","30","11"
"DROP","0","0","0","0","0","202085","100134","20","11"
"DROP","0","0","0","0","0","202085","100135","1800","11"
"DROP","0","0","0","0","0","202085","100136","950","11"
"DROP","0","0","0","0","0","202085","100137","300","11"
"DROP","0","0","0","0","0","202085","100138","90","11"
"DROP","0","0","0","0","0","202085","100139","50","11"
"DROP","0","0","0","0","0","202085","100140","30","11"
"DROP","0","0","0","0","0","202085","100151","300","11"
"DROP","0","0","0","0","0","202085","100152","300","11"
"DROP","0","0","0","0","0","202085","100153","300","11"
"DROP","0","0","0","0","0","202085","100154","300","11"
"DROP","0","0","0","0","0","202085","100155","300","11"
"DROP","0","0","0","0","0","202085","100156","300","11"
"DROP","0","0","0","0","0","202085","100157","300","11"
"DROP","0","0","0","0","0","202085","100158","300","11"
"DROP","0","0","0","0","0","202085","100159","300","11"
"DROP","0","0","0","0","0","202085","100160","300","11"
"DROP","0","0","0","0","0","202085","100161","120","11"
"DROP","0","0","0","0","0","202085","100162","120","11"
"DROP","0","0","0","0","0","202085","100163","100","11"
"DROP","0","0","0","0","0","202085","100164","90","11"
"DROP","0","0","0","0","0","202085","100165","900","11"
"DROP","0","0","0","0","0","202085","100166","500","11"
"DROP","0","0","0","0","0","202085","100167","300","11"
"DROP","0","0","0","0","0","202085","100168","300","11"
"DROP","0","0","0","0","0","202085","100169","100","11"
"DROP","0","0","0","0","0","202085","100170","100","11"
"DROP","0","0","0","0","0","202085","100171","100","11"
"DROP","0","0","0","0","0","202085","100172","100","11"
"DROP","0","0","0","0","0","202085","100173","100","11"
"DROP","0","0","0","0","0","202091","100104","2000","11"
"DROP","0","0","0","0","0","202091","100105","500","11"
"DROP","0","0","0","0","0","202091","100106","200","11"
"DROP","0","0","0","0","0","202091","100110","2000","11"
"DROP","0","0","0","0","0","202091","100111","500","11"
"DROP","0","0","0","0","0","202091","100112","333","11"
"DROP","0","0","0","0","0","202091","100113","200","11"
"DROP","0","0","0","0","0","202091","100116","2000","11"
"DROP","0","0","0","0","0","202091","100117","500","11"
"DROP","0","0","0","0","0","202091","100118","200","11"
"DROP","0","0","0","0","0","202091","100119","50","11"
"DROP","0","0","0","0","0","202091","100122","1000","11"
"DROP","0","0","0","0","0","202091","100123","500","11"
"DROP","0","0","0","0","0","202091","100124","200","11"
"DROP","0","0","0","0","0","202091","100125","50","11"
"DROP","0","0","0","0","0","202091","100128","2000","11"
"DROP","0","0","0","0","0","202091","100129","667","11"
"DROP","0","0","0","0","0","202091","100130","200","11"
"DROP","0","0","0","0","0","202091","100131","67","11"
"DROP","0","0","0","0","0","202091","100132","33","11"
"DROP","0","0","0","0","0","202091","100135","2000","11"
"DROP","0","0","0","0","0","202091","100136","667","11"
"DROP","0","0","0","0","0","202091","100137","200","11"
"DROP","0","0","0","0","0","202091","100138","67","11"
"DROP","0","0","0","0","0","202091","100165","667","11"
"DROP","0","0","0","0","0","202091","100166","333","11"
"DROP","0","0","0","0","0","202091","100167","200","11"
"DROP","0","0","0","0","0","202091","100168","200","11"
"DROP","0","0","0","0","0","202092","100104","1900","11"
"DROP","0","0","0","0","0","202092","100105","600","11"
"DROP","0","0","0","0","0","202092","100106","250","11"
"DROP","0","0","0","0","0","202092","100110","1900","11"
"DROP","0","0","0","0","0","202092","100111","600","11"
"DROP","0","0","0","0","0","202092","100112","400","11"
"DROP","0","0","0","0","0","202092","100113","250","11"
"DROP","0","0","0","0","0","202092","100116","1900","11"
"DROP","0","0","0","0","0","202092","100117","600","11"
"DROP","0","0","0","0","0","202092","100118","250","11"
"DROP","0","0","0","0","0","202092","100119","60","11"
"DROP","0","0","0","0","0","202092","100122","980","11"
"DROP","0","0","0","0","0","202092","100123","600","11"
"DROP","0","0","0","0","0","202092","100124","250","11"
"DROP","0","0","0","0","0","202092","100125","60","11"
"DROP","0","0","0","0","0","202092","100128","1900","11"
"DROP","0","0","0","0","0","202092","100129","800","11"
"DROP","0","0","0","0","0","202092","100130","250","11"
"DROP","0","0","0","0","0","202092","100131","75","11"
"DROP","0","0","0","0","0","202092","100132","40","11"
"DROP","0","0","0","0","0","202092","100135","1900","11"
"DROP","0","0","0","0","0","202092","100136","800","11"
"DROP","0","0","0","0","0","202092","100137","250","11"
"DROP","0","0","0","0","0","202092","100138","75","11"
"DROP","0","0","0","0","0","202092","100165","750","11"
"DROP","0","0","0","0","0","202092","100166","400","11"
"DROP","0","0","0","0","0","202092","100167","250","11"
"DROP","0","0","0","0","0","202092","100168","250","11"
"DROP","0","0","0","0","0","202093","100104","1800","11"
"DROP","0","0","0","0","0","202093","100105","700","11"
"DROP","0","0","0","0","0","202093","100106","300","11"
"DROP","0","0","0","0","0","202093","100107","70","11"
"DROP","0","0","0","0","0","202093","100110","1800","11"
"DROP","0","0","0","0","0","202093","100111","700","11"
"DROP","0","0","0","0","0","202093","100112","500","11"
"DROP","0","0","0","0","0","202093","100113","300","11"
"DROP","0","0","0","0","0","202093","100115","70","11"
"DROP","0","0","0","0","0","202093","100116","1800","11"
"DROP","0","0","0","0","0","202093","100117","700","11"
"DROP","0","0","0","0","0","202093","100118","300","11"
"DROP","0","0","0","0","0","202093","100119","70","11"
"DROP","0","0","0","0","0","202093","100122","960","11"
"DROP","0","0","0","0","0","202093","100123","700","11"
"DROP","0","0","0","0","0","202093","100124","300","11"
"DROP","0","0","0","0","0","202093","100125","70","11"
"DROP","0","0","0","0","0","202093","100128","1800","11"
"DROP","0","0","0","0","0","202093","100129","950","11"
"DROP","0","0","0","0","0","202093","100130","300","11"
"DROP","0","0","0","0","0","202093","100131","90","11"
"DROP","0","0","0","0","0","202093","100132","50","11"
"DROP","0","0","0","0","0","202093","100135","1800","11"
"DROP","0","0","0","0","0","202093","100136","950","11"
"DROP","0","0","0","0","0","202093","100137","300","11"
"DROP","0","0","0","0","0","202093","100138","90","11"
"DROP","0","0","0","0","0","202093","100165","900","11"
"DROP","0","0","0","0","0","202093","100166","500","11"
"DROP","0","0","0","0","0","202093","100167","300","11"
"DROP","0","0","0","0","0","202093","100168","300","11"
"DROP","0","0","0","0","0","202093","100169","70","11"
"DROP","0","0","0","0","0","202093","100170","70","11"
"DROP","0","0","0","0","0","202093","100171","70","11"
"DROP","0","0","0","0","0","202093","100172","70","11"
"DROP","0","0","0","0","0","202093","100173","70","11"
"DROP","0","0","0","0","0","202094","100103","30","11"
"DROP","0","0","0","0","0","202094","100104","1700","11"
"DROP","0","0","0","0","0","202094","100105","800","11"
"DROP","0","0","0","0","0","202094","100106","350","11"
"DROP","0","0","0","0","0","202094","100107","80","11"
"DROP","0","0","0","0","0","202094","100108","30","11"
"DROP","0","0","0","0","0","202094","100110","1700","11"
"DROP","0","0","0","0","0","202094","100111","800","11"
"DROP","0","0","0","0","0","202094","100112","600","11"
"DROP","0","0","0","0","0","202094","100113","350","11"
"DROP","0","0","0","0","0","202094","100114","30","11"
"DROP","0","0","0","0","0","202094","100115","80","11"
"DROP","0","0","0","0","0","202094","100116","1700","11"
"DROP","0","0","0","0","0","202094","100117","800","11"
"DROP","0","0","0","0","0","202094","100118","350","11"
"DROP","0","0","0","0","0","202094","100119","80","11"
"DROP","0","0","0","0","0","202094","100122","940","11"
"DROP","0","0","0","0","0","202094","100123","800","11"
"DROP","0","0","0","0","0","202094","100124","350","11"
"DROP","0","0","0","0","0","202094","100125","80","11"
"DROP","0","0","0","0","0","202094","100128","1700","11"
"DROP","0","0","0","0","0","202094","100129","1100","11"
"DROP","0","0","0","0","0","202094","100130","350","11"
"DROP","0","0","0","0","0","202094","100131","105","11"
"DROP","0","0","0","0","0","202094","100132","60","11"
"DROP","0","0","0","0","0","202094","100135","1700","11"
"DROP","0","0","0","0","0","202094","100136","1100","11"
"DROP","0","0","0","0","0","202094","100137","350","11"
"DROP","0","0","0","0","0","202094","100138","105","11"
"DROP","0","0","0","0","0","202094","100139","30","11"
"DROP","0","0","0","0","0","202094","100161","100","11"
"DROP","0","0","0","0","0","202094","100162","100","11"
"DROP","0","0","0","0","0","202094","100163","80","11"
"DROP","0","0","0","0","0","202094","100164","60","11"
"DROP","0","0","0","0","0","202094","100165","1100","11"
"DROP","0","0","0","0","0","202094","100166","600","11"
"DROP","0","0","0","0","0","202094","100167","350","11"
"DROP","0","0","0","0","0","202094","100168","350","11"
"DROP","0","0","0","0","0","202094","100169","80","11"
"DROP","0","0","0","0","0","202094","100170","80","11"
"DROP","0","0","0","0","0","202094","100171","80","11"
"DROP","0","0","0","0","0","202094","100172","80","11"
"DROP","0","0","0","0","0","202094","100173","80","11"
"DROP","0","0","0","0","0","202095","100103","50","11"
"DROP","0","0","0","0","0","202095","100104","1600","11"
"DROP","0","0","0","0","0","202095","100105","700","11"
"DROP","0","0","0","0","0","202095","100106","300","11"
"DROP","0","0","0","0","0","202095","100107","100","11"
"DROP","0","0","0","0","0","202095","100108","50","11"
"DROP","0","0","0","0","0","202095","100110","1600","11"
"DROP","0","0","0","0","0","202095","100111","700","11"
"DROP","0","0","0","0","0","202095","100112","500","11"
"DROP","0","0","0","0","0","202095","100113","300","11"
"DROP","0","0","0","0","0","202095","100114","50","11"
"DROP","0","0","0","0","0","202095","100115","100","11"
"DROP","0","0","0","0","0","202095","100116","1800","11"
"DROP","0","0","0","0","0","202095","100117","700","11"
"DROP","0","0","0","0","0","202095","100118","300","11"
"DROP","0","0","0","0","0","202095","100119","70","11"
"DROP","0","0","0","0","0","202095","100121","10","11"
"DROP","0","0","0","0","0","202095","100122","900","11"
"DROP","0","0","0","0","0","202095","100123","700","11"
"DROP","0","0","0","0","0","202095","100124","300","11"
"DROP","0","0","0","0","0","202095","100125","100","11"
"DROP","0","0","0","0","0","202095","100127","5","11"
"DROP","0","0","0","0","0","202095","100128","1800","11"
"DROP","0","0","0","0","0","202095","100129","950","11"
